longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,income_cat
-119.17,34.17,42.0,1411.0,300.0,12.95,339.0,2.6667,164900.0,NEAR OCEAN,2.0
-121.83,37.25,17.0,2332.0,637.0,16.36,623.0,3.1932,123400.0,<1H OCEAN,3.0
-116.95,32.81,31.0,1277.0,293.0,6.98,237.0,3.1106,147700.0,<1H OCEAN,3.0
-121.27,38.14,40.0,929.0,257.0,5.76,229.0,2.125,137500.0,INLAND,2.0
-118.28,34.06,17.0,2518.0,1196.0,30.51,1000.0,1.7199,175000.0,<1H OCEAN,2.0
-121.96,37.95,7.0,3418.0,740.0,15.83,676.0,3.6133,196100.0,INLAND,3.0
-117.09,32.64,24.0,3613.0,973.0,20.02,931.0,1.9469999999999998,147500.0,NEAR OCEAN,2.0
-117.92,33.83,6.0,3136.0,990.0,18.94,859.0,2.5564,171300.0,<1H OCEAN,2.0
-118.29,33.99,46.0,2198.0,530.0,20.67,497.0,2.0542,103400.0,<1H OCEAN,2.0
-118.18,34.06,33.0,278.0,71.0,2.66,56.0,0.8941,98200.0,<1H OCEAN,1.0
-121.37,38.7,26.0,2230.0,410.0,11.55,377.0,3.4911,88200.0,INLAND,3.0
-117.21,34.05,4.0,2904.0,764.0,12.5,664.0,3.2131,137500.0,INLAND,3.0
-117.17,32.77,35.0,1399.0,274.0,6.95,281.0,3.767,166800.0,NEAR OCEAN,3.0
-117.4,34.07,28.0,2879.0,659.0,16.61,554.0,2.066,88100.0,INLAND,2.0
-122.16,37.77,45.0,2324.0,397.0,9.68,384.0,3.5739,176000.0,NEAR BAY,3.0
-117.92,34.12,32.0,2552.0,576.0,21.61,548.0,2.9459,144400.0,<1H OCEAN,2.0
-119.03,35.34,34.0,2221.0,436.0,11.31,408.0,3.0486,68500.0,INLAND,3.0
-118.5,34.03,32.0,6365.0,1784.0,27.67,1698.0,3.6451,383300.0,<1H OCEAN,3.0
-121.31,37.99,23.0,3135.0,707.0,16.5,680.0,1.886,105300.0,INLAND,2.0
-118.31,33.94,43.0,2104.0,393.0,11.32,394.0,3.0682,142000.0,<1H OCEAN,3.0
-122.26,37.82,40.0,624.0,195.0,4.23,160.0,0.9506,187500.0,NEAR BAY,1.0
-122.43,37.77,52.0,1567.0,482.0,6.54,425.0,2.6914,366700.0,NEAR BAY,2.0
-118.31,34.09,28.0,720.0,267.0,8.91,265.0,1.8977,100000.0,<1H OCEAN,2.0
-122.63,38.34,15.0,2153.0,345.0,9.79,335.0,5.1966,325400.0,<1H OCEAN,4.0
-117.96,33.86,32.0,2366.0,505.0,12.83,477.0,3.3516,190000.0,<1H OCEAN,3.0
-118.35,33.91,26.0,2159.0,523.0,13.31,520.0,3.87,264500.0,<1H OCEAN,3.0
-122.16,37.75,44.0,617.0,131.0,3.78,135.0,2.5568,111100.0,NEAR BAY,2.0
-116.83,34.25,15.0,8948.0,1985.0,13.16,514.0,2.7375,90800.0,INLAND,2.0
-121.6,39.76,22.0,2447.0,556.0,11.57,556.0,1.8245,85500.0,INLAND,2.0
-121.29,38.65,27.0,2744.0,464.0,13.4,452.0,3.8816,147300.0,INLAND,3.0
-119.07,36.07,11.0,2265.0,382.0,12.85,387.0,3.2042,76200.0,INLAND,3.0
-120.41,34.96,16.0,2299.0,403.0,12.45,395.0,4.2125,148300.0,<1H OCEAN,3.0
-116.94,32.82,35.0,1737.0,285.0,8.26,294.0,3.2411,159200.0,<1H OCEAN,3.0
-118.45,34.2,18.0,2729.0,800.0,20.99,742.0,2.5842,230800.0,<1H OCEAN,2.0
-117.62,34.13,20.0,3216.0,516.0,16.55,524.0,5.1261,158800.0,INLAND,4.0
-118.37,33.9,35.0,1651.0,269.0,7.07,252.0,5.6482,294800.0,<1H OCEAN,4.0
-121.47,38.57,52.0,438.0,103.0,1.76,99.0,3.0217,200000.0,INLAND,3.0
-123.35,39.4,27.0,1321.0,338.0,7.79,327.0,1.85,71800.0,<1H OCEAN,2.0
-122.04,37.33,22.0,4011.0,963.0,22.06,879.0,4.5721,351200.0,<1H OCEAN,4.0
-121.92,36.61,27.0,1619.0,352.0,8.31,344.0,4.3,226400.0,NEAR OCEAN,3.0
-119.02,35.34,38.0,1463.0,294.0,6.92,295.0,2.3125,65800.0,INLAND,2.0
-121.92,37.29,34.0,943.0,135.0,3.78,139.0,5.1765,344600.0,<1H OCEAN,4.0
-119.03,34.24,25.0,3655.0,545.0,17.76,544.0,5.687,238100.0,<1H OCEAN,4.0
-117.76,33.54,28.0,2250.0,329.0,8.26,323.0,6.9257,466400.0,<1H OCEAN,5.0
-118.17,33.88,29.0,815.0,206.0,5.9,183.0,3.0052,166700.0,<1H OCEAN,3.0
-121.18,39.26,14.0,811.0,161.0,3.52,121.0,3.5938,140300.0,INLAND,3.0
-116.94,32.89,24.0,2541.0,381.0,10.78,372.0,5.2542,227800.0,<1H OCEAN,4.0
-122.04,37.37,23.0,5135.0,911.0,23.51,863.0,5.2319,430100.0,<1H OCEAN,4.0
-117.01,33.97,18.0,4775.0,886.0,18.68,836.0,2.3355,118800.0,INLAND,2.0
-117.02,32.67,20.0,1505.0,184.0,6.35,182.0,6.5772,245200.0,NEAR OCEAN,5.0
-122.59,38.58,18.0,3753.0,752.0,14.54,668.0,3.7585,185700.0,<1H OCEAN,3.0
-118.29,34.08,23.0,1864.0,937.0,27.95,858.0,1.8495,212500.0,<1H OCEAN,2.0
-115.52,33.12,38.0,1327.0,262.0,7.84,231.0,1.8793,60800.0,INLAND,2.0
-121.88,37.33,45.0,1192.0,371.0,10.84,345.0,2.8594,205900.0,<1H OCEAN,2.0
-117.13,32.7,38.0,1445.0,392.0,12.86,357.0,1.4632,80200.0,NEAR OCEAN,1.0
-121.88,37.28,33.0,2951.0,529.0,12.88,521.0,4.1554,313100.0,<1H OCEAN,3.0
-117.96,34.03,35.0,2093.0,,17.55,403.0,3.4115,150400.0,<1H OCEAN,3.0
-117.02,34.88,18.0,2127.0,443.0,11.68,401.0,3.0313,80000.0,INLAND,3.0
-117.14,32.8,33.0,2670.0,435.0,12.56,431.0,3.9417,179800.0,NEAR OCEAN,3.0
-118.07,33.89,29.0,1138.0,217.0,9.64,222.0,4.537,185300.0,<1H OCEAN,4.0
-118.48,34.31,31.0,1091.0,256.0,8.92,238.0,3.0,172400.0,<1H OCEAN,2.0
-122.57,37.96,52.0,3458.0,468.0,14.49,471.0,9.1834,500001.0,NEAR BAY,5.0
-121.88,36.98,21.0,4117.0,752.0,20.01,763.0,4.8953,289500.0,NEAR OCEAN,4.0
-122.12,37.88,35.0,2785.0,362.0,10.01,363.0,8.0448,433300.0,NEAR BAY,5.0
-118.15,34.03,44.0,603.0,207.0,5.88,218.0,2.0536,186400.0,<1H OCEAN,2.0
-117.69,33.6,19.0,3562.0,439.0,15.84,470.0,6.4211,288100.0,<1H OCEAN,5.0
-122.0,37.86,18.0,8953.0,1074.0,30.11,993.0,10.7372,500001.0,<1H OCEAN,5.0
-117.06,32.75,34.0,1917.0,419.0,11.81,426.0,3.0208,129200.0,NEAR OCEAN,3.0
-118.22,34.05,44.0,1105.0,346.0,15.98,372.0,1.2,115600.0,<1H OCEAN,1.0
-122.07,37.93,25.0,7201.0,1521.0,32.64,1433.0,3.7433,252100.0,NEAR BAY,3.0
-117.56,34.12,4.0,5351.0,1210.0,29.88,1101.0,3.7973,181300.0,INLAND,3.0
-121.95,37.33,36.0,1683.0,286.0,7.4,324.0,4.7604,294700.0,<1H OCEAN,4.0
-117.28,33.06,8.0,4172.0,1022.0,25.85,941.0,4.0118,245800.0,NEAR OCEAN,3.0
-118.11,34.02,17.0,9559.0,1911.0,52.79,1844.0,5.1515,318900.0,<1H OCEAN,4.0
-117.75,34.06,52.0,1171.0,318.0,11.26,276.0,1.9762,105800.0,INLAND,2.0
-117.81,33.89,13.0,3252.0,583.0,15.46,557.0,5.8243,297900.0,<1H OCEAN,4.0
-118.35,34.1,26.0,3977.0,1050.0,17.2,935.0,3.358,364500.0,<1H OCEAN,3.0
-122.08,37.38,36.0,782.0,130.0,3.48,128.0,6.827999999999999,383900.0,NEAR BAY,5.0
-117.97,34.1,26.0,1399.0,277.0,12.85,276.0,4.0,160100.0,INLAND,3.0
-117.12,33.52,4.0,30401.0,4957.0,132.51,4339.0,4.5841,212300.0,<1H OCEAN,4.0
-117.25,34.51,7.0,3200.0,477.0,15.22,470.0,4.6914,142200.0,INLAND,4.0
-118.24,33.95,40.0,1193.0,280.0,12.1,286.0,1.35,89500.0,<1H OCEAN,1.0
-121.87,37.29,18.0,1892.0,568.0,9.74,553.0,2.3715,228000.0,<1H OCEAN,2.0
-119.69,36.41,38.0,1016.0,202.0,5.4,187.0,2.2885,75000.0,INLAND,2.0
-117.07,32.63,40.0,1706.0,322.0,7.96,303.0,3.5583,154900.0,NEAR OCEAN,3.0
-121.82,36.86,17.0,1573.0,272.0,1.42,55.0,2.1719,420000.0,NEAR OCEAN,2.0
-118.34,33.9,36.0,1342.0,259.0,7.06,261.0,4.1776,236600.0,<1H OCEAN,3.0
-117.78,34.13,18.0,7798.0,1161.0,37.1,1227.0,5.8819,260500.0,INLAND,4.0
-122.21,37.37,34.0,1476.0,217.0,6.13,223.0,8.2883,500001.0,NEAR OCEAN,5.0
-119.26,34.28,41.0,1835.0,311.0,6.83,308.0,4.8977,358200.0,NEAR OCEAN,4.0
-118.26,33.98,43.0,762.0,206.0,8.54,188.0,1.2315,98200.0,<1H OCEAN,1.0
-118.33,34.04,48.0,2437.0,443.0,14.0,426.0,2.628,251100.0,<1H OCEAN,2.0
-119.71,36.77,11.0,5112.0,1384.0,24.87,1243.0,2.1461,75900.0,INLAND,2.0
-118.34,33.88,42.0,725.0,183.0,4.93,172.0,3.2589,233300.0,<1H OCEAN,3.0
-119.71,36.81,9.0,1122.0,290.0,6.62,284.0,2.0536,55000.0,INLAND,2.0
-120.65,37.09,22.0,886.0,173.0,5.95,161.0,2.4398,150000.0,INLAND,2.0
-122.35,37.94,45.0,2112.0,493.0,14.06,452.0,2.3456,105200.0,NEAR BAY,2.0
-122.55,37.59,31.0,1331.0,245.0,5.98,225.0,4.1827,345500.0,NEAR OCEAN,3.0
-118.56,34.2,36.0,1544.0,308.0,8.91,286.0,4.175,190900.0,<1H OCEAN,3.0
-118.18,33.79,42.0,1571.0,435.0,16.31,417.0,1.6384,128000.0,NEAR OCEAN,2.0
-118.12,33.86,44.0,2663.0,511.0,12.77,462.0,4.3194,199500.0,<1H OCEAN,3.0
-122.69,38.35,12.0,1550.0,187.0,6.85,188.0,7.226,255300.0,<1H OCEAN,5.0
-118.45,34.19,37.0,1073.0,254.0,7.39,253.0,2.4667,192200.0,<1H OCEAN,2.0
-117.33,34.17,13.0,3616.0,665.0,21.89,620.0,3.7949,106300.0,INLAND,3.0
-117.9,33.72,33.0,2613.0,562.0,31.5,543.0,4.3899,180700.0,<1H OCEAN,3.0
-121.31,38.64,19.0,5407.0,838.0,19.27,804.0,4.6302,195400.0,INLAND,4.0
-116.91,33.75,13.0,10886.0,2127.0,42.66,1955.0,2.3169,123400.0,INLAND,2.0
-120.5,37.31,36.0,2162.0,433.0,10.48,451.0,2.6797,81800.0,INLAND,2.0
-122.28,37.88,52.0,957.0,188.0,4.03,172.0,3.2344,245500.0,NEAR BAY,3.0
-118.14,34.71,33.0,2347.0,461.0,14.82,374.0,2.8194,93000.0,INLAND,2.0
-117.7,33.55,12.0,2459.0,390.0,10.54,391.0,7.1736,262100.0,<1H OCEAN,5.0
-117.98,34.06,36.0,2391.0,407.0,19.67,398.0,4.0274,160700.0,<1H OCEAN,3.0
-118.33,33.91,35.0,1092.0,302.0,9.62,297.0,3.5903,183300.0,<1H OCEAN,3.0
-122.02,37.53,21.0,4280.0,673.0,22.16,681.0,5.7072,242200.0,NEAR BAY,4.0
-116.26,33.72,10.0,9404.0,1827.0,32.08,1283.0,3.1086,105800.0,INLAND,3.0
-117.89,33.92,34.0,1473.0,312.0,10.25,315.0,3.8333,170400.0,<1H OCEAN,3.0
-117.66,33.65,13.0,8527.0,1364.0,45.97,1393.0,6.2242,237900.0,<1H OCEAN,5.0
-118.07,33.97,36.0,1887.0,370.0,10.06,329.0,3.1554,170700.0,<1H OCEAN,3.0
-122.22,37.46,13.0,2888.0,546.0,11.82,504.0,6.0255,409300.0,NEAR OCEAN,5.0
-118.43,34.18,31.0,2417.0,510.0,11.02,507.0,3.8906,282200.0,<1H OCEAN,3.0
-118.15,33.86,32.0,2630.0,559.0,10.69,491.0,2.4659,209000.0,<1H OCEAN,2.0
-122.03,38.3,5.0,1569.0,199.0,7.13,209.0,6.6779,223900.0,INLAND,5.0
-117.88,33.75,50.0,1344.0,228.0,7.47,234.0,4.5125,195400.0,<1H OCEAN,4.0
-118.31,34.02,46.0,1976.0,469.0,14.09,431.0,2.2981,112100.0,<1H OCEAN,2.0
-121.82,38.01,50.0,1120.0,281.0,6.25,239.0,1.5988,96400.0,INLAND,2.0
-115.57,32.84,29.0,1207.0,301.0,8.04,288.0,1.9531,61100.0,INLAND,2.0
-117.27,34.13,40.0,1298.0,254.0,7.93,268.0,3.0721,83800.0,INLAND,3.0
-121.43,38.55,44.0,3514.0,714.0,15.09,656.0,2.7333,100100.0,INLAND,2.0
-118.28,34.02,52.0,281.0,103.0,4.7,96.0,1.9375,38800.0,<1H OCEAN,2.0
-121.88,38.03,52.0,1225.0,250.0,7.25,231.0,2.0,101400.0,INLAND,2.0
-121.84,37.18,6.0,9176.0,1201.0,36.37,1138.0,8.3837,473400.0,<1H OCEAN,5.0
-114.68,33.49,20.0,1491.0,360.0,11.35,303.0,1.6395,44400.0,INLAND,2.0
-122.27,38.12,45.0,4423.0,1001.0,21.09,874.0,2.6937,111800.0,NEAR BAY,2.0
-119.81,36.75,52.0,1827.0,356.0,8.55,353.0,1.7636,55100.0,INLAND,2.0
-118.38,34.04,35.0,2237.0,592.0,17.94,543.0,2.2961,207700.0,<1H OCEAN,2.0
-118.44,34.24,36.0,1660.0,301.0,12.25,307.0,4.095,184000.0,<1H OCEAN,3.0
-116.52,33.82,21.0,10227.0,2315.0,36.23,1734.0,2.5212,145200.0,INLAND,2.0
-118.11,34.1,49.0,2812.0,478.0,13.29,490.0,5.2503,292900.0,<1H OCEAN,4.0
-118.55,34.38,24.0,6246.0,1028.0,28.03,999.0,6.3002,282900.0,<1H OCEAN,5.0
-121.87,37.66,39.0,522.0,116.0,1.61,102.0,2.4896,238500.0,INLAND,2.0
-117.03,32.78,17.0,5481.0,1618.0,29.57,1537.0,2.5707,171300.0,<1H OCEAN,2.0
-118.42,34.02,21.0,3244.0,815.0,14.23,781.0,3.6488,340800.0,<1H OCEAN,3.0
-117.92,34.08,36.0,1479.0,251.0,7.41,245.0,4.2986,189600.0,<1H OCEAN,3.0
-120.67,37.97,9.0,7450.0,1475.0,22.33,930.0,2.6528,133000.0,INLAND,2.0
-118.16,34.04,11.0,852.0,215.0,8.06,202.0,1.3971,134400.0,<1H OCEAN,1.0
-121.68,39.13,17.0,1969.0,297.0,7.17,268.0,3.4698,179700.0,INLAND,3.0
-118.27,34.16,48.0,1301.0,253.0,6.37,260.0,4.3438,252700.0,<1H OCEAN,3.0
-121.19,38.66,26.0,1937.0,286.0,7.69,274.0,6.1185,179200.0,INLAND,5.0
-120.02,38.91,22.0,2138.0,493.0,8.29,330.0,2.2056,107200.0,INLAND,2.0
-117.92,34.07,38.0,175.0,22.0,1.29,20.0,9.7066,182500.0,<1H OCEAN,5.0
-117.11,32.76,31.0,2293.0,549.0,11.08,557.0,3.3854,204400.0,NEAR OCEAN,3.0
-117.9,33.73,31.0,1171.0,306.0,16.9,301.0,3.2639,155200.0,<1H OCEAN,3.0
-118.17,34.05,39.0,962.0,229.0,9.99,221.0,3.375,126000.0,<1H OCEAN,3.0
-118.4,34.16,34.0,2638.0,580.0,11.5,551.0,4.2989,364700.0,<1H OCEAN,3.0
-122.01,37.97,32.0,3012.0,527.0,12.88,512.0,3.6449,211500.0,NEAR BAY,3.0
-118.06,33.72,14.0,2665.0,331.0,9.64,319.0,15.0001,500001.0,NEAR OCEAN,5.0
-118.53,34.37,8.0,3839.0,852.0,13.42,593.0,3.9118,333700.0,<1H OCEAN,3.0
-117.82,33.72,24.0,3477.0,462.0,15.93,484.0,6.8634,276500.0,<1H OCEAN,5.0
-119.26,34.27,42.0,918.0,204.0,3.94,204.0,4.0069,214300.0,NEAR OCEAN,3.0
-118.48,34.02,22.0,1249.0,483.0,11.06,481.0,2.5261,375000.0,<1H OCEAN,2.0
-117.07,32.64,32.0,5135.0,1025.0,21.52,944.0,4.1325,172800.0,NEAR OCEAN,3.0
-120.02,38.76,15.0,3142.0,618.0,7.25,285.0,4.3333,121400.0,INLAND,3.0
-121.29,38.76,12.0,1198.0,174.0,4.43,170.0,6.0097,187500.0,INLAND,5.0
-118.39,34.23,43.0,1193.0,299.0,11.84,320.0,2.1518,161600.0,<1H OCEAN,2.0
-118.07,33.81,22.0,2711.0,352.0,13.05,368.0,8.5407,398800.0,<1H OCEAN,5.0
-118.44,34.05,20.0,5943.0,1538.0,24.92,1429.0,4.1141,305000.0,<1H OCEAN,3.0
-117.26,32.99,16.0,2127.0,512.0,15.32,499.0,2.7348,231300.0,NEAR OCEAN,2.0
-117.46,34.08,18.0,3830.0,750.0,27.67,702.0,3.6602,120700.0,INLAND,3.0
-118.2,33.88,40.0,2945.0,725.0,28.58,690.0,3.2368,136900.0,<1H OCEAN,3.0
-118.35,34.07,45.0,3312.0,880.0,11.57,809.0,3.5719,500001.0,<1H OCEAN,3.0
-121.89,36.59,32.0,784.0,112.0,2.62,114.0,6.917999999999999,500001.0,NEAR OCEAN,5.0
-118.29,34.07,26.0,2302.0,1124.0,26.6,1004.0,2.3567,253100.0,<1H OCEAN,2.0
-117.1,32.9,16.0,2994.0,445.0,10.47,437.0,5.149,184300.0,<1H OCEAN,4.0
-121.64,37.15,13.0,4780.0,798.0,27.95,764.0,6.1684,288100.0,<1H OCEAN,5.0
-121.41,38.55,14.0,2534.0,705.0,14.95,583.0,1.9167,156300.0,INLAND,2.0
-122.05,37.35,34.0,2494.0,375.0,13.99,382.0,7.3753,388100.0,<1H OCEAN,5.0
-122.05,37.9,32.0,4498.0,862.0,18.18,851.0,4.8088,321200.0,NEAR BAY,4.0
-122.44,37.76,35.0,1581.0,422.0,5.8,388.0,4.05,423100.0,NEAR BAY,3.0
-121.3,37.96,52.0,1475.0,238.0,7.36,260.0,3.6591,105100.0,INLAND,3.0
-118.04,33.74,26.0,2532.0,421.0,12.74,441.0,5.3559,235800.0,<1H OCEAN,4.0
-122.05,38.26,32.0,1070.0,199.0,6.31,195.0,2.6827,98900.0,INLAND,2.0
-118.4,34.01,48.0,1427.0,253.0,6.93,268.0,5.7405,351600.0,<1H OCEAN,4.0
-121.76,36.92,20.0,2687.0,637.0,21.54,610.0,2.6434,169700.0,<1H OCEAN,2.0
-118.19,35.05,14.0,2992.0,573.0,16.31,526.0,3.7452,83200.0,INLAND,3.0
-118.27,34.14,29.0,3768.0,1211.0,23.2,1030.0,2.7685,204500.0,<1H OCEAN,2.0
-117.05,32.81,17.0,1885.0,292.0,7.71,301.0,5.6402,228600.0,<1H OCEAN,4.0
-117.42,33.93,32.0,2885.0,595.0,15.09,590.0,3.1795,125600.0,INLAND,3.0
-122.25,37.84,52.0,3104.0,687.0,11.57,647.0,3.12,241400.0,NEAR BAY,3.0
-121.65,39.13,11.0,4833.0,944.0,23.36,841.0,2.6842,89100.0,INLAND,2.0
-122.41,37.81,31.0,3991.0,1311.0,23.05,1201.0,1.8981,500001.0,NEAR BAY,2.0
-120.35,37.98,4.0,1658.0,301.0,6.76,278.0,3.5714,149500.0,INLAND,3.0
-122.35,37.95,31.0,2449.0,595.0,18.01,548.0,2.6328,110300.0,NEAR BAY,2.0
-116.48,33.61,8.0,1294.0,272.0,4.57,199.0,2.9167,115300.0,INLAND,2.0
-121.49,38.5,30.0,1715.0,271.0,8.42,263.0,3.0313,87900.0,INLAND,3.0
-119.92,34.44,17.0,2143.0,324.0,10.73,330.0,6.0321,402600.0,NEAR OCEAN,5.0
-118.15,34.13,50.0,2443.0,494.0,9.47,451.0,4.7344,314700.0,<1H OCEAN,4.0
-122.29,37.53,35.0,2043.0,511.0,10.89,504.0,3.0278,310600.0,NEAR OCEAN,3.0
-117.08,32.83,7.0,13703.0,2352.0,44.46,1856.0,6.4335,260600.0,<1H OCEAN,5.0
-117.36,34.1,33.0,1904.0,343.0,13.66,338.0,3.6227,92800.0,INLAND,3.0
-117.92,33.98,10.0,16414.0,2919.0,89.07,2714.0,6.1552,362500.0,<1H OCEAN,5.0
-120.43,36.18,29.0,579.0,116.0,2.18,99.0,2.1458,104200.0,INLAND,2.0
-118.42,34.22,34.0,3004.0,589.0,19.38,568.0,4.1857,198600.0,<1H OCEAN,3.0
-118.51,34.04,38.0,4715.0,691.0,16.6,637.0,10.1882,500001.0,<1H OCEAN,5.0
-122.64,38.24,52.0,1621.0,393.0,6.35,349.0,2.5202,244000.0,<1H OCEAN,2.0
-119.81,36.79,39.0,2471.0,460.0,11.18,431.0,2.4167,71900.0,INLAND,2.0
-117.09,32.62,37.0,1538.0,298.0,8.67,285.0,3.0729,128700.0,NEAR OCEAN,3.0
-117.61,33.45,6.0,950.0,184.0,4.26,186.0,4.7237,220700.0,NEAR OCEAN,4.0
-117.87,33.74,16.0,1243.0,365.0,19.25,376.0,2.7632,158900.0,<1H OCEAN,2.0
-118.25,33.79,34.0,1349.0,371.0,17.16,380.0,2.7143,138100.0,NEAR OCEAN,2.0
-121.54,38.59,29.0,2242.0,493.0,14.81,478.0,2.0781,74800.0,INLAND,2.0
-118.34,34.03,47.0,1927.0,561.0,13.49,508.0,1.3444,125000.0,<1H OCEAN,1.0
-118.43,33.99,45.0,1899.0,461.0,12.6,415.0,2.6667,320000.0,<1H OCEAN,2.0
-122.31,37.93,39.0,2505.0,371.0,8.72,345.0,5.3433,286500.0,NEAR BAY,4.0
-116.93,32.82,26.0,4129.0,714.0,18.2,718.0,4.2586,171000.0,<1H OCEAN,3.0
-122.36,37.96,31.0,1157.0,276.0,9.56,232.0,1.5347,80400.0,NEAR BAY,2.0
-118.2,34.04,44.0,1582.0,544.0,19.98,515.0,1.6888,125000.0,<1H OCEAN,2.0
-118.18,34.01,42.0,1845.0,497.0,21.91,492.0,2.3462,127300.0,<1H OCEAN,2.0
-120.97,37.64,42.0,2359.0,504.0,11.31,480.0,2.0833,95500.0,INLAND,2.0
-118.3,33.75,19.0,2356.0,440.0,12.91,418.0,4.2308,416100.0,<1H OCEAN,3.0
-119.58,36.69,42.0,1032.0,215.0,8.12,225.0,1.9766,58100.0,INLAND,2.0
-122.14,37.76,34.0,1513.0,231.0,5.45,211.0,5.5701,252800.0,NEAR BAY,4.0
-120.43,38.02,15.0,1613.0,299.0,6.55,251.0,3.6875,186000.0,INLAND,3.0
-117.7,34.05,24.0,2834.0,470.0,18.15,471.0,4.7357,162500.0,INLAND,4.0
-122.17,38.07,15.0,2125.0,278.0,8.57,272.0,6.4599,219700.0,NEAR BAY,5.0
-117.81,33.78,27.0,3589.0,507.0,14.84,495.0,5.7934,270500.0,<1H OCEAN,4.0
-117.1,32.75,21.0,2063.0,609.0,16.86,558.0,1.4828,94800.0,NEAR OCEAN,1.0
-118.39,33.87,19.0,3303.0,584.0,13.29,569.0,7.521,340400.0,<1H OCEAN,5.0
-123.0,38.33,8.0,3223.0,637.0,8.51,418.0,5.6445,364800.0,NEAR OCEAN,4.0
-122.09,37.7,33.0,4413.0,1107.0,22.39,1051.0,2.9861,208200.0,NEAR BAY,2.0
-120.47,37.28,19.0,1548.0,319.0,12.27,309.0,1.7756,73300.0,INLAND,2.0
-117.32,34.12,39.0,2210.0,498.0,17.52,477.0,1.4066,66400.0,INLAND,1.0
-116.66,32.79,13.0,843.0,,9.18,152.0,6.2152,240600.0,<1H OCEAN,5.0
-117.32,34.14,32.0,1691.0,353.0,14.57,329.0,1.8438,66600.0,INLAND,2.0
-118.21,34.05,47.0,722.0,235.0,9.3,226.0,2.5455,114300.0,<1H OCEAN,2.0
-117.75,33.71,15.0,2849.0,537.0,8.78,520.0,3.2841,158300.0,<1H OCEAN,3.0
-122.04,37.96,28.0,1207.0,252.0,7.24,252.0,3.6964,165700.0,NEAR BAY,3.0
-118.33,33.94,31.0,3757.0,1102.0,32.88,964.0,1.9309,137500.0,<1H OCEAN,2.0
-119.76,36.77,36.0,2507.0,466.0,12.27,474.0,2.785,72300.0,INLAND,2.0
-122.47,37.69,30.0,837.0,213.0,6.06,199.0,4.875,258800.0,NEAR OCEAN,4.0
-122.25,37.79,39.0,461.0,129.0,3.81,123.0,1.6,112500.0,NEAR BAY,2.0
-117.28,32.8,20.0,1838.0,540.0,6.15,325.0,3.5486,193800.0,NEAR OCEAN,3.0
-118.09,34.06,30.0,1980.0,552.0,22.64,511.0,2.6094,179400.0,<1H OCEAN,2.0
-118.24,34.22,34.0,1722.0,406.0,9.26,371.0,4.1523,252000.0,<1H OCEAN,3.0
-118.09,33.9,33.0,3326.0,720.0,25.33,689.0,3.1441,176300.0,<1H OCEAN,3.0
-117.19,32.84,35.0,2263.0,427.0,10.01,408.0,3.875,172000.0,NEAR OCEAN,3.0
-121.8,38.01,44.0,3184.0,581.0,13.99,548.0,2.7234,110200.0,INLAND,2.0
-119.05,34.35,39.0,950.0,300.0,13.66,312.0,2.2443,146600.0,<1H OCEAN,2.0
-121.93,37.27,30.0,2862.0,544.0,13.87,542.0,5.1104,278100.0,<1H OCEAN,4.0
-118.38,33.99,21.0,11308.0,3039.0,51.27,2839.0,4.6277,228300.0,<1H OCEAN,4.0
-117.22,33.48,5.0,1585.0,247.0,5.1,181.0,6.9136,493300.0,<1H OCEAN,5.0
-118.03,33.97,36.0,1601.0,290.0,7.15,284.0,4.8152,232400.0,<1H OCEAN,4.0
-121.13,37.73,40.0,1126.0,220.0,6.67,235.0,3.3158,125900.0,INLAND,3.0
-121.05,37.93,17.0,2474.0,480.0,16.49,453.0,3.275,156500.0,INLAND,3.0
-117.02,36.4,19.0,619.0,239.0,4.9,164.0,2.1,14999.0,INLAND,2.0
-122.73,38.46,14.0,4042.0,1298.0,23.23,1158.0,2.0651,135400.0,<1H OCEAN,2.0
-118.54,34.18,17.0,7214.0,1994.0,41.0,1823.0,3.0943,174500.0,<1H OCEAN,3.0
-117.24,33.93,12.0,7105.0,1447.0,45.2,1333.0,3.2705,113200.0,INLAND,3.0
-118.73,34.27,25.0,3409.0,493.0,16.99,484.0,5.653,225800.0,<1H OCEAN,4.0
-118.31,34.04,33.0,2691.0,726.0,23.9,681.0,2.4048,208300.0,<1H OCEAN,2.0
-118.55,34.19,36.0,978.0,170.0,4.75,192.0,4.675,222500.0,<1H OCEAN,4.0
-119.23,34.15,18.0,6213.0,1188.0,26.79,1000.0,3.748,380400.0,NEAR OCEAN,3.0
-119.65,37.09,17.0,1280.0,254.0,7.07,267.0,3.55,106300.0,INLAND,3.0
-121.98,38.37,21.0,3027.0,675.0,20.18,642.0,2.8438,111500.0,INLAND,2.0
-118.54,34.23,35.0,3422.0,601.0,16.9,574.0,4.375,232900.0,<1H OCEAN,3.0
-117.97,33.88,9.0,1344.0,279.0,5.3,265.0,5.0731,185100.0,<1H OCEAN,4.0
-122.52,37.95,33.0,4448.0,631.0,16.75,628.0,7.8904,468800.0,NEAR BAY,5.0
-122.49,37.86,52.0,2175.0,510.0,8.09,503.0,4.5398,442000.0,NEAR BAY,4.0
-122.05,38.26,21.0,7195.0,1416.0,39.27,1377.0,3.0912,126300.0,INLAND,3.0
-120.54,37.68,18.0,335.0,76.0,1.89,67.0,1.2273,87500.0,INLAND,1.0
